Frame,GID_1,GID_1 PlotX,GID_1 PlotY,GID_1 G3DX,GID_1 G3DY,GID_1 G3DZ,GID_1 Label,GID_2,GID_2 PlotX,GID_2 PlotY,GID_2 G3DX,GID_2 G3DY,GID_2 G3DZ,GID_2 Label
13925,5,452,1002,-4179.45618,-1958.3807733333335,1350.588469596124,PID10,10,504,806,-3662.4264599999997,-352.9560366666667,0.1,Floor
13927,5,460,1003,-4104.7985,-1963.2501933333335,1411.627530116152,PID10,10,503,810,-3671.30073,-385.7571166666668,0.1,Floor
13929,5,446,978,-4239.84159,-1759.14885,1329.077119519542,PID10,10,507,823,-3629.57449,-493.882966666667,0.1,Floor
13931,5,445,981,-4254.428620000001,-1779.8109366666667,1289.2953607652785,PID10,10,506,827,-3638.27221,-527.0629366666669,0.1,Floor
13959,5,180,877,-6895.94459,-931.71597,0.1,Floor,10,530,831,-3398.7187400000003,-554.3262266666668,0.1,Floor
13961,5,167,869,-7029.7913,-863.6427633333334,0.1,Floor,10,530,820,-3398.4762499999997,-466.43183999999997,0.1,Floor
13963,5,134,939,-7360.319890000001,-1437.9118333333336,0.1,Floor,10,532,820,-3378.2257499999996,-470.17692,0.1,Floor
13979,5,1,525,-8685.9443,1945.7064066666671,2237.625874834851,Wall,10,555,821,-3153.40463,-477.95385999999996,0.1,Floor
13983,5,1,618,-8692.0856,1189.941466666667,1968.032751367546,Wall,10,560,823,-3103.90063,-488.45142999999996,0.1,Floor
13985,5,1,653,-8694.92964,901.7781933333334,1890.5757459867218,Wall,10,560,826,-3098.76463,-519.01791,0.1,Floor
13987,5,1,694,-8687.91842,562.46043,1873.1824183781537,Wall,10,565,824,-3054.32804,-499.28207999999995,0.1,Floor
13989,5,1,727,-8690.39905,297.3760766666668,1838.1461657598686,Wall,10,567,825,-3031.59099,-504.72364000000005,0.1,Floor
13991,5,0,761,-8702.75994,15.087626666666779,1886.7286653325066,Wall,10,567,828,-3034.20097,-532.99713,0.1,Floor
13993,5,1,785,-8694.28299,-175.85096666666664,1837.9513678588155,Wall,10,577,823,-2930.15489,-489.28417,0.1,Floor
13995,5,0,815,-8696.17523,-425.29995333333335,1825.7389867708537,Wall,10,562,848,-3082.1636,-693.59429,0.1,Floor
13997,5,1,838,-8687.65876,-616.8228566666667,1849.459928205734,Wall,10,564,849,-3059.16203,-700.95879,0.1,Floor
13999,5,1,855,-8690.29102,-750.0198766666666,1678.0342849404637,Wall,10,564,852,-3055.64343,-725.811476666667,0.1,Floor
14001,5,1,868,-8690.183649999999,-858.8140966666667,1785.1734889146712,Wall,10,580,818,-2903.51102,-449.7470033333335,0.1,Floor
14003,5,0,874,-8702.87257,-909.3703733333334,1639.8303913645616,Wall,10,573,863,-2972.86219,-814.630716666667,0.1,Floor
14005,5,0,836,-8700.316429999999,-593.0933933333333,1991.2495032258673,Wall,10,575,864,-2952.47771,-822.3380166666669,0.1,Floor
14061,5,0,827,-8700.08007,-522.1360633333333,1834.1489908271435,Wall,10,589,928,-2813.62025,-1351.3589233333335,0.1,Floor
14063,5,0,853,-8702.39171,-734.5084566666666,2357.5029754631087,Wall,10,590,919,-2803.09271,-1272.835446666667,0.1,Floor
14071,5,1,924,-8686.159759999999,-1315.9730433333334,2980.8986732425083,Wall,10,597,935,-2727.34871,-1408.234946666667,0.1,Floor
14083,5,1,675,-8688.29049,718.0509833333335,1976.5952476184275,Wall,10,633,930,-2372.52216,-1364.3156033333335,0.1,Floor
14085,5,1,708,-8690.33148,451.43067666666695,1987.1702966494286,Wall,10,637,929,-2331.60252,-1354.115516666667,0.1,Floor
14087,5,1,733,-8692.77671,243.47329333333346,2025.8992390234541,Wall,10,642,918,-2279.79205,-1269.63647,0.1,Floor
14091,5,0,777,-8697.90221,-115.11757999999998,2040.8761930761048,Wall,10,658,915,-2115.83363,-1243.0872933333335,0.1,Floor
14093,5,1,817,-8691.277740000001,-440.5408,767.1185667967634,Wall,10,658,916,-2123.17271,-1250.5300833333336,0.1,Floor
14095,5,243,908,-6274.16228,-1182.6856266666666,0.1,Floor,10,661,906,-2090.39951,-1165.9276566666667,0.1,Floor
14097,5,235,923,-6347.70281,-1308.5716766666667,0.1,Floor,10,663,906,-2067.13637,-1173.4294666666667,0.1,Floor
14099,5,241,947,-6289.9439,-1501.8161333333333,0.1,Floor,10,666,907,-2043.68161,-1180.7988266666666,0.1,Floor
14100,5,240,947,-6301.04287,-1503.0244933333333,0.1,Floor,10,669,906,-2011.9992900000002,-1167.70668,0.1,Floor
14101,5,234,960,-6361.83717,-1612.9552666666668,0.1,Floor,10,672,904,-1980.31149,-1154.5567533333335,0.1,Floor
14102,5,233,960,-6372.7348,-1614.692356666667,0.1,Floor,10,676,905,-1938.62514,-1158.0054733333334,0.1,Floor
14103,5,224,966,-6463.73522,-1658.3155433333332,0.1,Floor,10,674,894,-1956.9284200000002,-1069.6319766666668,1.2733442815642775,OID12
16313,5,1836,484,9662.75757,2280.3559633333334,0.1,Floor,10,853,887,-174.86395999999968,-1013.2243766666668,4506.8466885186035,Ceiling
16315,5,1834,478,9644.871,2334.7937199999997,0.1,Floor,10,822,929,-477.37275000000045,-1357.7171733333334,4538.372739511038,Ceiling
16317,5,1843,419,9725.31299,2813.638476666667,36.423231424048026,Wall,10,871,904,9.990069999999832,-1152.03386,4513.145276061042,Ceiling
16319,5,1840,442,9696.50678,2625.985616666667,207.4093401308885,Wall,10,902,914,317.03349999999955,-1237.9642133333334,4533.901171213351,Ceiling
16321,5,1738,452,8678.10953,2546.60687,1360.6949458769473,DARKO,10,923,922,533.8942500000003,-1299.1093466666666,4537.066432419441,Ceiling
16327,5,1743,448,8732.35122,2575.595856666667,1321.5080646936312,DARKO,10,907,932,373.67463000000043,-1383.8626866666668,4531.484015085063,Ceiling
16329,5,1843,270,9734.851190000001,4030.3203633333333,541.9536158354808,Wall,10,905,933,350.3845600000004,-1387.7501466666668,4506.056808880176,Ceiling
16331,5,1843,269,9727.17864,4043.2111133333337,490.5465067016171,Wall,10,914,936,437.0046400000001,-1416.6501666666668,4552.8559717178305,Ceiling
16333,5,1844,267,9739.33532,4056.3260133333333,460.0594368287327,Wall,10,999,914,1289.7125299999998,-1235.9370133333334,4524.715504653539,Ceiling
16335,5,1842,263,9724.010559999999,4087.1324999999997,504.92528200727315,Wall,10,1008,917,1376.2541300000003,-1257.24395,4501.669379781647,Ceiling
16337,5,1841,259,9707.720819999999,4118.522956666667,495.6613422705843,Wall,10,995,918,1253.0618000000004,-1270.4383833333334,4546.97572001262,Ceiling
16341,5,1840,287,9703.64835,3893.0818333333336,731.4036487747032,Wall,10,991,927,1207.00245,-1338.6659766666667,4510.334055554,Ceiling
16343,5,1843,276,9725.85789,3985.109283333333,631.152586270493,Wall,10,989,927,1193.7656200000001,-1343.3457966666667,4506.41571283069,Ceiling
16345,5,1841,270,9710.69641,4028.2256233333337,698.2988760837331,Wall,10,986,928,1160.5492400000003,-1347.8140866666668,4519.69860765739,Ceiling
16347,5,1844,257,9743.80624,4137.44011,659.9358913685858,Wall,10,983,924,1127.0778200000004,-1318.6480133333334,4517.590498172025,Ceiling
16349,5,1843,266,9733.27546,4061.3377533333332,740.6093306768421,Wall,10,970,927,1004.02052,-1338.96859,4550.398289681081,Ceiling
16885,5,1453,543,5830.01639,1795.4959,156.35574939923617,OID5,10,1,664,-8692.04936,806.27468,2880.6844529640643,Wall
16889,5,1455,538,5851.29403,1842.6150466666663,360.6669022257147,OID5,10,0,692,-8700.23979,582.5293033333335,2750.8015826669,Wall
16891,5,1453,539,5828.1993,1835.1469366666665,383.093653241511,OID5,10,1,704,-8694.38527,479.64710333333346,2629.740112717609,Wall
16893,5,1441,543,5707.16598,1797.0378933333334,152.77362214223467,OID5,10,1,721,-8687.8612,342.9543000000001,2786.2892816636177,Wall
16903,5,1415,541,5445.34599,1816.0320666666667,0.1,Floor,10,219,919,-6511.67234,-1276.45788,4546.586467415353,Ceiling
16907,5,1437,541,5665.18252,1812.3526666666667,560.2875273138957,OID5,10,236,935,-6343.18089,-1402.7706666666668,4516.605775208086,Ceiling
16913,5,1409,528,5385.60074,1919.1678900000002,0.1,Floor,10,253,956,-6167.26983,-1575.96173,4518.859669544569,Ceiling
16915,5,1429,542,5593.92564,1810.4359466666665,498.9662357805121,OID5,10,262,961,-6082.52165,-1622.5697066666667,4507.827742403106,Ceiling
16917,5,1613,539,7432.91408,1835.5738366666665,0.1,Floor,10,262,968,-6077.10665,-1678.0972166666668,4519.561062825925,Ceiling
16949,5,1392,463,5224.51531,2453.40029,0.1,Floor,10,234,913,-6357.44212,-1224.7452133333334,4558.13387478516,Ceiling
16955,5,1375,474,5047.20174,2362.5888766666667,0.1,Floor,10,256,841,-6144.31971,-638.49071,4534.954710382117,Ceiling
16957,5,1373,464,5034.2438,2442.05678,0.1,Floor,10,256,830,-6137.51047,-545.3839933333334,4541.240488783447,Ceiling
16959,5,1374,486,5042.65796,2262.89868,0.1,Floor,10,257,818,-6131.17307,-452.2411166666666,4537.882923595171,Ceiling
16995,5,1333,719,4630.31331,359.9567666666667,578.2111507121733,Wall,10,132,617,-7384.56325,1192.29595,4197.078669582017,Wall
16997,5,1322,716,4519.89276,384.62042999999994,527.6910170300878,Wall,10,116,616,-7536.41791,1199.1341633333334,4263.863859855243,Wall
16999,5,1315,725,4449.3951,309.52884333333304,459.19335900095007,Wall,10,32,621,-8379.50735,1164.04628,4542.5924545826965,Ceiling
17001,5,1346,583,4758.64872,1475.696983333333,1115.713711194107,OID5,10,44,618,-8260.72835,1186.78037,4502.7369461347025,Ceiling
17003,5,1295,731,4247.39798,257.9666000000002,436.42318589611546,Wall,10,23,630,-8473.19065,1084.78989,4515.791554554418,Ceiling
17005,5,1280,725,4095.6334800000004,314.6455566666664,357.97912542924314,Wall,10,16,640,-8535.81838,1007.7221099999999,4533.062489771577,Ceiling
17007,5,1270,733,4003.77419,246.5055433333332,227.1023607603547,Wall,10,29,658,-8408.12116,855.4883600000001,4507.464163211191,Ceiling
17009,5,1332,584,4621.67732,1462.2604633333333,1187.407932732694,OID5,10,24,666,-8460.68339,794.716176666667,4524.7642126123565,Ceiling
17011,5,1324,592,4539.08493,1395.46652,1135.8926890905582,OID5,10,17,679,-8532.84138,684.8750433333335,4534.839279564433,Ceiling
17013,5,1322,593,4515.91162,1387.93806,1138.5504681077593,OID5,10,22,687,-8477.79391,623.63048,4533.827944742594,Ceiling
17015,5,1316,590,4462.09991,1414.5204733333333,1136.1767453576363,OID5,10,27,700,-8432.252779999999,512.935666666667,4512.296879775144,Ceiling
17017,5,1303,595,4328.26999,1375.39673,1061.1765477818717,OID5,10,20,712,-8497.54659,418.33213,4515.558580402737,Ceiling
17019,5,1300,596,4303.91721,1369.92731,1035.706750164179,OID5,10,4,719,-8661.94257,356.8168166666669,4515.3824063853735,Ceiling
17021,5,1288,599,4179.57026,1340.8412199999998,944.96578364294,OID5,10,0,730,-8698.6567,269.8332833333334,4499.427646521195,Wall
17023,5,1285,600,4154.99126,1337.00652,912.5220036497294,OID5,10,1,741,-8685.30985,182.6721500000001,4502.64348131633,Ceiling
17025,5,1281,597,4109.8794,1357.58327,938.9190849214692,OID5,10,0,748,-8702.99784,120.28409666666698,4496.044846589305,Wall
17027,5,1279,584,4086.69502,1463.8437433333331,941.5526530984444,OID5,10,1,777,-8688.45097,-117.32332666666662,4500.8554967891605,Ceiling
17029,5,1283,578,4125.86858,1514.4652266666667,1012.0360954012209,OID5,10,1,799,-8694.27397,-296.4790266666664,4471.378612085057,Wall
17031,5,1280,578,4101.76194,1511.9023466666663,982.9068840300488,OID5,10,0,811,-8701.08762,-392.73341333333315,4486.490869480022,Wall
17033,5,1283,568,4128.23502,1593.48772,1041.7092373515807,OID5,10,1,813,-8686.82932,-405.31753666666646,4405.522094613021,Wall
17043,5,1198,437,3281.7022500000003,2665.12952,0.1,Floor,10,1,798,-8689.955109999999,-282.9512400000001,4365.511483218941,Wall
17045,5,1218,465,3478.7144200000002,2441.16361,232.47688747010602,OID6,10,1,791,-8693.024519999999,-226.8850266666666,4338.647100330137,Wall
17047,5,1195,468,3245.5527,2409.4173966666667,0.1,Floor,10,1,775,-8686.07667,-95.41158333333328,4332.968770508376,Wall
17053,5,1261,531,3905.41227,1900.99941,0.1,Floor,10,0,734,-8702.04383,238.1344200000001,4272.468188887195,Wall
17055,5,1085,515,2154.78596,2032.1871500000002,0.1,Floor,10,1,715,-8694.054039999999,389.33320000000003,4230.3618961853645,Wall
17057,5,1046,530,1763.3833999999997,1903.9569166666665,0.1,Floor,10,1,699,-8686.041079999999,524.0701333333334,4186.0029133578255,Wall
17061,5,1068,513,1975.51703,2043.7344400000002,0.1,Floor,10,1,664,-8690.33244,810.9872066666669,4145.20650954452,Wall
17063,5,1075,502,2051.0341,2138.1048066666667,0.1,Floor,10,1,651,-8692.57155,912.943586666667,4116.559926916777,Wall
17065,5,1250,551,3796.20903,1732.231113333333,0.1,Floor,10,1,645,-8685.2123,965.162696666667,4089.19300681647,Wall
17073,5,1263,560,3932.81829,1658.3857733333332,405.0206083170399,OID5,10,30,632,-8399.30562,1074.764096666667,3908.6679820608724,Wall
17075,5,1256,557,3859.71817,1682.0581433333334,423.12239589969477,OID5,10,47,631,-8234.05967,1077.551286666667,3808.19264737822,Wall
17077,5,1254,558,3836.4439700000003,1680.139613333333,484.03804364857365,OID5,10,67,629,-8029.30322,1097.2301433333334,3697.2006968987307,Wall
17081,5,1270,564,3999.5490499999996,1624.3220833333332,954.9973417318068,OID5,10,76,628,-7940.2348600000005,1103.8967533333334,3578.192770232992,Wall
17083,5,1269,567,3986.26652,1603.6443966666666,969.396801334945,OID5,10,86,628,-7836.26633,1107.7615733333334,3532.413011273404,Wall
17085,5,1270,566,4003.19286,1607.6681400000002,1023.2201559618352,OID5,10,96,626,-7742.16831,1120.140546666667,3492.4466495742963,Wall
17087,5,1418,571,5480.3733,1569.6915666666664,0.1,Floor,10,57,625,-8128.145689999999,1124.615136666667,3602.1022836690677,Wall
17101,5,1219,572,3492.41559,1559.2026166666665,283.32010508774533,OID5,10,0,766,-8699.47543,-26.605316666666567,3780.1726390653066,Wall
17103,5,1221,576,3509.22771,1528.7855366666663,312.1502806428491,OID5,10,1,762,-8685.18632,10.766856666666854,3754.2194948820343,Wall
17105,5,1204,578,3335.98555,1514.6221833333332,118.38001116256078,OID5,10,1,766,-8689.76883,-27.853239999999914,3746.0329526193373,Wall
17109,5,1214,578,3439.58936,1510.4292266666666,334.3442667724089,OID5,10,1,780,-8685.38188,-142.10030666666648,3752.4930147548353,Wall
17111,5,1200,584,3296.46602,1461.8664800000001,123.16944352381665,OID5,10,1,784,-8687.628840000001,-175.39879999999994,3759.9998136777317,Wall
17113,5,1212,583,3423.1667,1471.6213066666664,335.80116065365746,OID5,10,1,796,-8689.49156,-268.53106666666645,3775.239092892929,Wall
17119,5,1196,591,3263.19452,1407.2941,172.8323510157527,OID5,10,1,820,-8686.00771,-462.35575333333327,3681.160666297771,Wall
17125,5,1189,594,3191.52505,1383.1725499999998,175.4669099952314,OID5,10,0,822,-8700.22449,-482.6710599999999,3680.980200193851,Wall
17127,5,1177,599,3067.19884,1341.1918166666665,0.1,Floor,10,1,800,-8688.391899999999,-301.35028666666653,3774.147388115574,Wall
17141,5,1354,592,4843.02104,1395.4078166666668,0.1,Floor,10,1,810,-8692.86771,-384.4393933333333,3734.4289254008513,Wall
17143,5,1355,587,4848.6106199999995,1442.3324866666667,0.1,Floor,10,1,810,-8687.56077,-387.54177333333337,3715.3690337155963,Wall
17145,5,1349,593,4794.25382,1390.2447766666664,0.1,Floor,10,1,814,-8692.4921,-415.81860333333316,3754.838959430682,Wall
17147,5,1347,593,4770.09061,1388.8606266666666,0.1,Floor,10,1,817,-8687.751049999999,-444.23228333333327,3691.778046555529,Wall
17149,5,1345,593,4746.31837,1387.9508166666665,0.1,Floor,10,1,821,-8692.89321,-472.58842333333337,3708.0486678864654,Wall
17656,5,455,1104,-4146.77026,-2785.7959733333337,0.1,Floor,10,441,992,-4294.40244,-1870.2698533333335,0.1,Floor
17662,5,465,1081,-4054.33267,-2600.5203533333333,0.1,Floor,10,427,1084,-4434.34547,-2626.03581,0.1,Floor
17666,5,441,1106,-4291.15214,-2807.7058633333336,0.1,Floor,10,356,1067,-5136.33379,-2483.07485,0.1,Floor
17668,5,446,1099,-4244.82264,-2744.041456666667,0.1,Floor,10,353,1071,-5165.46166,-2519.004553333333,0.1,Floor
17670,5,456,1110,-4137.44013,-2838.8416333333334,0.1,Floor,10,347,1062,-5226.25753,-2446.9241533333334,0.1,Floor
17674,5,415,1145,-4546.05001,-3127.225276666667,0.1,Floor,10,335,1064,-5353.51735,-2458.569726666667,0.1,Floor
17676,5,426,1144,-4440.4235,-3113.57804,0.1,Floor,10,340,1057,-5302.25141,-2401.7922433333333,0.1,Floor
17678,5,404,1257,-4655.36661,-4041.58932,0.1,Floor,10,342,1053,-5281.49363,-2369.9574000000002,0.1,Floor
17692,5,428,1104,-4423.12435,-2785.57272,0.1,Floor,10,368,1047,-5021.75021,-2326.29808,0.1,Floor
17694,5,446,1022,-4236.49584,-2120.7646,0.1,Floor,10,376,1052,-4942.65614,-2359.9963133333335,0.1,Floor
17696,5,418,1100,-4520.10716,-2756.56365,0.1,Floor,10,368,1047,-5023.66958,-2326.6643599999998,0.1,Floor
17698,5,416,1102,-4540.28974,-2768.93349,0.1,Floor,10,368,1047,-5023.38315,-2326.67047,0.1,Floor
17716,5,379,1083,-4914.99237,-2615.060996666667,0.1,Floor,10,484,805,-3856.3885499999997,-343.32367666666664,0.1,Floor
17718,5,389,1097,-4807.12292,-2727.720676666667,0.1,Floor,10,484,805,-3856.5889100000004,-343.5454066666666,0.1,Floor
17720,5,388,1084,-4819.631649999999,-2624.10327,0.1,Floor,10,473,800,-3966.30037,-302.02617,0.1,Floor
17722,5,391,1106,-4792.4671,-2803.941346666667,0.1,Floor,10,473,800,-3966.1213799999996,-301.99706000000003,0.1,Floor
17724,5,389,1108,-4813.70169,-2818.235446666667,0.1,Floor,10,474,807,-3955.0951699999996,-360.15438333333327,0.1,Floor
17726,5,373,1110,-4966.7508,-2840.51103,0.1,Floor,10,474,807,-3955.18149,-360.30659333333324,0.1,Floor
17728,5,371,1112,-4987.40553,-2856.00157,0.1,Floor,10,484,804,-3864.23604,-335.2584433333333,0.1,Floor
17730,5,375,1120,-4948.0499500000005,-2920.84552,0.1,Floor,10,485,812,-3853.3304200000002,-401.77324999999996,0.1,Floor
17732,5,367,1130,-5030.46101,-3001.9980766666667,0.1,Floor,10,485,812,-3854.4119,-402.02783,0.1,Floor
17734,5,365,1132,-5051.351360000001,-3017.354726666667,0.1,Floor,10,496,811,-3742.8765000000003,-393.80809666666664,0.1,Floor
17746,5,345,1179,-5254.61053,-3398.7931033333334,0.1,Floor,10,312,997,-5581.22617,-1911.9752933333334,0.1,Floor
17748,5,345,1194,-5247.08827,-3526.51604,0.1,Floor,10,302,997,-5681.77994,-1912.6472433333333,0.1,Floor
17750,5,348,1173,-5220.4571,-3353.173526666667,0.1,Floor,10,302,997,-5681.029,-1912.8733233333335,0.1,Floor
17780,5,318,953,-5519.39671,-1553.5310033333335,0.1,Floor,10,590,770,-2798.1368,-61.253990000000044,0.1,Floor
17782,5,310,967,-5601.93245,-1672.13746,0.1,Floor,10,560,777,-3098.28891,-111.31286999999998,0.1,Floor
17784,5,303,956,-5666.00229,-1581.4867433333334,0.1,Floor,10,570,775,-2998.87917,-94.88218333333327,0.1,Floor
17786,5,314,965,-5558.58706,-1648.83743,0.1,Floor,10,560,777,-3098.8165099999997,-111.60704999999996,0.1,Floor
17788,5,310,961,-5602.00008,-1615.5326766666667,0.1,Floor,10,570,775,-2998.8660200000004,-94.8302033333332,0.1,Floor
17790,5,309,965,-5606.88151,-1648.28375,0.1,Floor,10,629,763,-2410.0571499999996,-3.5014266666664753,0.1,Floor
17792,5,302,979,-5679.83921,-1765.0814666666668,0.1,Floor,10,598,759,-2719.4904399999996,29.90935666666678,0.1,Floor
17794,5,288,979,-5822.83978,-1764.4767266666668,0.1,Floor,10,626,744,-2440.3596,154.7500266666667,0.1,Floor
17796,5,268,1011,-6015.47994,-2030.5368533333335,0.1,Floor,10,628,753,-2420.69437,79.69531666666671,0.1,Floor
17798,5,276,1013,-5939.134959999999,-2046.69038,0.1,Floor,10,657,747,-2132.1218200000003,129.3584566666667,0.1,Floor
17804,5,257,1034,-6132.33769,-2214.942696666667,0.1,Floor,10,669,755,-2011.9798199999996,62.75750000000005,0.1,Floor
17824,5,345,948,-5250.00655,-1512.64678,0.1,Floor,10,680,756,-1902.8126200000006,60.56597999999997,0.1,Floor
17826,5,343,949,-5272.6031,-1522.55675,0.1,Floor,10,670,758,-2003.2350800000004,43.37068333333343,0.1,Floor
17828,5,402,964,-4684.96716,-1640.8920033333334,0.1,Floor,10,713,773,-1572.8866199999993,-81.32286666666653,0.1,Floor
17836,5,135,1072,-7352.6907,-2524.10073,0.1,Floor,10,432,998,-4381.62282,-1923.2595433333336,0.1,Floor
17838,5,377,1034,-4927.34141,-2217.7147133333337,0.1,Floor,10,430,1004,-4401.11539,-1972.9528633333334,0.1,Floor
17840,5,131,1117,-7389.8527699999995,-2895.9083,0.1,Floor,10,443,995,-4271.72372,-1898.4852633333335,0.1,Floor
17842,5,149,1114,-7212.61934,-2874.506366666667,0.1,Floor,10,451,1004,-4191.57447,-1973.4843533333335,0.1,Floor
17852,5,194,1344,-6756.5532299999995,-4751.742133333334,355.4139381522466,OID2,10,444,988,-4263.0347600000005,-1841.1168499999999,0.1,Floor
17854,5,144,1344,-7258.29703,-4754.98539,225.20505514977322,OID2,10,452,997,-4182.415940000001,-1916.04128,0.1,Floor
17856,5,190,1347,-6800.00437,-4774.573923333334,417.3454846286022,OID2,10,440,1008,-4303.534739999999,-1999.7702833333335,0.1,Floor
17866,5,35,1374,-8354.95768,-4996.8958600000005,188.4469701356884,OID1,10,380,1049,-4903.25561,-2342.98886,0.1,Floor
17868,5,1,1325,-8689.20201,-4598.509216666667,1454.8194072754104,Wall,10,371,1045,-4992.95571,-2309.900686666667,0.1,Floor
17872,5,1,1280,-8687.09148,-4232.463013333334,1359.7300831095922,Wall,10,382,1044,-4883.28153,-2301.6938433333335,0.1,Floor
17874,5,1,1263,-8690.66387,-4090.081493333334,1301.2405421959766,Wall,10,382,1044,-4882.456759999999,-2301.7260933333337,0.1,Floor
17876,5,0,1240,-8703.49153,-3905.2979566666672,1363.7917022634028,Wall,10,382,1044,-4883.53435,-2301.9162533333333,0.1,Floor
17898,5,336,895,-5344.32924,-1083.5396833333332,0.1,Floor,10,492,961,-3783.4030000000002,-1618.71556,0.1,Floor
17900,5,318,925,-5518.385,-1326.50107,0.1,Floor,10,492,961,-3783.8819399999993,-1618.89014,0.1,Floor
17902,5,312,964,-5582.23341,-1644.4558066666668,0.1,Floor,10,482,959,-3882.759,-1602.1971333333336,0.1,Floor
18682,5,505,1010,-3654.9083600000004,-2016.6789533333335,0.1,Floor,10,1264,1025,3937.59514,-2144.9626433333333,231.88912236740111,OID6
18684,5,507,1010,-3634.16157,-2022.5645033333335,0.1,Floor,10,1236,1023,3657.76651,-2129.448856666667,277.1604695895128,OID6
18688,5,503,1002,-3672.4105,-1956.9113133333335,0.1,Floor,10,1197,1024,3269.54795,-2132.139106666667,252.46632769002304,OID6
18690,5,497,994,-3731.3957899999996,-1885.9829033333335,0.1,Floor,10,1187,1025,3171.24881,-2142.0822399999997,289.93689321245347,OID6
18692,5,501,987,-3689.7284,-1831.56819,0.1,Floor,10,1168,1024,2982.6708399999998,-2135.034446666667,269.40549047001696,OID6
18694,5,504,982,-3656.9914200000003,-1793.3546933333332,0.1,Floor,10,1158,1025,2884.29023,-2144.47879,174.1915824989826,OID6
18698,5,520,979,-3500.9395000000004,-1764.97066,0.1,Floor,10,1156,1040,2859.1320800000003,-2263.843076666667,0.1,Floor
18700,5,568,962,-3016.73948,-1624.5803133333334,0.1,Floor,10,1140,1031,2701.97011,-2190.061506666667,0.1,Floor
18834,5,1056,766,1856.2189099999996,-24.48204666666652,239.54532737885893,OID8,10,1321,897,4509.3483,-1094.23271,0.1,Floor
18836,5,1037,809,1667.5393100000001,-378.28287,145.82558810048,OID8,10,1324,895,4542.48498,-1083.4122566666667,0.1,Floor
18838,5,1039,809,1687.9899100000002,-373.00746000000004,185.58570343090628,OID8,10,1342,914,4715.13758,-1238.77385,0.1,Floor
18840,5,1048,789,1778.23625,-209.16632666666646,181.2309801327474,OID8,10,1350,929,4797.68492,-1360.62849,0.1,Floor
18842,5,1054,767,1838.3256000000001,-28.91194666666661,44.38696344083132,OID8,10,1361,936,4909.8214100000005,-1415.4619333333335,0.1,Floor
18844,5,1048,777,1778.8624099999997,-115.21147333333329,50.82121059624774,OID8,10,1372,943,5021.60865,-1470.1768866666666,0.1,Floor
18846,5,1043,748,1729.5616200000004,123.6993,0.1,Floor,10,1358,920,4883.2851,-1283.1446133333334,0.1,Floor
18848,5,1024,745,1539.9292699999996,146.34801666666704,0.1,Floor,10,1353,904,4834.71015,-1154.4169933333335,0.1,Floor
18850,5,1018,756,1480.68746,61.191389999999956,0.1,Floor,10,1366,906,4956.28701,-1167.52677,0.1,Floor
18852,5,987,747,1170.9271500000004,127.08068333333358,0.1,Floor,10,1368,905,4978.13182,-1164.21806,0.1,Floor
18854,5,959,749,892.4567900000002,117.47118666666688,0.1,Floor,10,1370,905,5000.0433,-1160.86985,0.1,Floor
18856,5,951,751,812.4200499999997,101.00428666666699,0.1,Floor,10,1372,905,5022.03885,-1157.52531,0.1,Floor
18858,5,925,760,553.6798199999998,25.670913333333374,0.1,Floor,10,1374,904,5044.54704,-1154.36309,0.1,Floor
18864,5,888,784,176.98052999999982,-173.3076166666665,0.1,Floor,10,1381,903,5114.29816,-1144.84306,0.1,Floor
18866,5,883,798,128.61252999999988,-289.7573166666666,0.1,Floor,10,1374,896,5037.8276399999995,-1091.21182,0.1,Floor
18868,5,878,807,80.06219999999985,-356.2384966666666,0.1,Floor,10,1386,902,5162.05129,-1137.93062,0.1,Floor
18872,5,887,830,172.88193,-548.12934,0.1,Floor,10,1380,900,5099.67708,-1121.6582266666667,0.1,Floor
18878,5,951,866,812.1893799999998,-841.8439066666666,0.1,Floor,10,1366,901,4962.20524,-1126.5265533333336,0.1,Floor
18880,5,985,877,1145.7360899999999,-935.0702366666666,0.1,Floor,10,1348,900,4775.20815,-1122.7259433333334,0.1,Floor
18916,5,914,934,437.4546599999999,-1400.2085033333333,0.1,Floor,10,1250,947,3803.85588,-1502.4117133333334,208.93809179878053,OID6
18918,5,926,940,561.3667700000001,-1451.6390433333336,0.1,Floor,10,1240,948,3697.2475,-1513.184236666667,258.064801372848,OID6
18922,5,928,969,579.4596000000001,-1688.5297866666667,0.1,Floor,10,1100,860,2295.71353,-793.5765666666667,1225.124464895032,DARKO
18926,5,962,1064,920.2898799999998,-2458.9248633333336,0.1,Floor,10,1101,868,2306.2222899999997,-858.14651,1223.3288030716449,DARKO
18928,5,955,1024,846.3413,-2135.6195333333335,0.1,Floor,10,1102,870,2321.9599399999997,-878.0780966666667,1211.7679701709949,DARKO
18930,5,969,1086,992.1613600000001,-2644.8873366666667,0.1,Floor,10,1103,871,2327.96139,-881.5430666666667,1194.4066982654188,DARKO
18932,5,967,1072,968.4846600000001,-2530.64174,0.1,Floor,10,1104,874,2344.07474,-910.2264966666668,1165.2721176803134,DARKO
18936,5,933,1062,627.1552900000002,-2444.055026666667,0.1,Floor,10,1105,877,2345.66924,-934.2175833333336,1145.3715261079753,DARKO
18944,5,978,1132,1080.1711,-3016.4421,0.1,Floor,10,1303,895,4329.98635,-1079.4266966666667,0.1,Floor
